"timestamp","payload"
"98930","{""internal_temperature"":{""N"":""32.27999878""},""pressure"":{""N"":""974.0179443""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""98930""}}"
"1175081","{""internal_temperature"":{""N"":""31.23999977""},""pressure"":{""N"":""973.3515625""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1175081""}}"
"863866","{""internal_temperature"":{""N"":""31.12999916""},""pressure"":{""N"":""973.4307861""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""863866""}}"
"161359","{""internal_temperature"":{""N"":""32.34000015""},""pressure"":{""N"":""974.2661743""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""161359""}}"
"31019","{""internal_temperature"":{""N"":""30.35000038""},""pressure"":{""N"":""973.4073486""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""31019""}}"
"206230","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4728394""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""206230""}}"
"626752","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3081055""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""626752""}}"
"243836","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""974.0012207""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""243836""}}"
"8025","{""internal_temperature"":{""N"":""32.09000015""},""pressure"":{""N"":""974.230957""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""8025""}}"
"1082476","{""internal_temperature"":{""N"":""31.20999908""},""pressure"":{""N"":""973.3659668""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1082476""}}"
"736341","{""internal_temperature"":{""N"":""31.09000015""},""pressure"":{""N"":""973.4093018""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""736341""}}"
"60865","{""internal_temperature"":{""N"":""32.52000046""},""pressure"":{""N"":""971.4812622""},""external_temperature"":{""N"":""33""},""timestamp"":{""N"":""60865""}}"
"1061223","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.3995361""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1061223""}}"
"10118","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0783081""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""10118""}}"
"622482","{""internal_temperature"":{""N"":""31.04999924""},""pressure"":{""N"":""973.4550171""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""622482""}}"
"129673","{""internal_temperature"":{""N"":""32.13000107""},""pressure"":{""N"":""974.3364258""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""129673""}}"
"936737","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.4309082""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""936737""}}"
"90226","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.4262695""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""90226""}}"
"67046","{""internal_temperature"":{""N"":""29.82999992""},""pressure"":{""N"":""973.3391113""},""external_temperature"":{""N"":""29.4375""},""timestamp"":{""N"":""67046""}}"
"29345","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.5943604""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""29345""}}"
"145506","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4432983""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""145506""}}"
"129097","{""internal_temperature"":{""N"":""30.76000023""},""pressure"":{""N"":""973.3582153""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""129097""}}"
"94666","{""internal_temperature"":{""N"":""32.72000122""},""pressure"":{""N"":""975.1813965""},""external_temperature"":{""N"":""31.5""},""timestamp"":{""N"":""94666""}}"
"412984","{""internal_temperature"":{""N"":""30.85000038""},""pressure"":{""N"":""973.2521973""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""412984""}}"
"110307","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1807251""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""110307""}}"
"1083994","{""internal_temperature"":{""N"":""31.20999908""},""pressure"":{""N"":""973.2509155""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1083994""}}"
"812247","{""internal_temperature"":{""N"":""31.11000061""},""pressure"":{""N"":""973.4263916""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""812247""}}"
"68973","{""internal_temperature"":{""N"":""30.37999916""},""pressure"":{""N"":""973.371582""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""68973""}}"
"542413","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0351563""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""542413""}}"
"128155","{""internal_temperature"":{""N"":""32.13000107""},""pressure"":{""N"":""974.3145142""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""128155""}}"
"197795","{""internal_temperature"":{""N"":""32.34999847""},""pressure"":{""N"":""974.1990356""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""197795""}}"
"44460","{""internal_temperature"":{""N"":""32.20000076""},""pressure"":{""N"":""974.258728""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""44460""}}"
"761868","{""internal_temperature"":{""N"":""31.45999908""},""pressure"":{""N"":""973.3166504""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""761868""}}"
"72288","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9424438""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""72288""}}"
"136396","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4418945""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""136396""}}"
"31643","{""internal_temperature"":{""N"":""31.42000008""},""pressure"":{""N"":""973.5211182""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""31643""}}"
"11910","{""internal_temperature"":{""N"":""31.61000061""},""pressure"":{""N"":""970.3665771""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""11910""}}"
"646773","{""internal_temperature"":{""N"":""31.05999947""},""pressure"":{""N"":""973.4511108""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""646773""}}"
"672580","{""internal_temperature"":{""N"":""31.06999969""},""pressure"":{""N"":""973.4243774""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""672580""}}"
"73623","{""internal_temperature"":{""N"":""30.46999931""},""pressure"":{""N"":""973.4333496""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""73623""}}"
"39874","{""internal_temperature"":{""N"":""30.40999985""},""pressure"":{""N"":""973.394043""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""39874""}}"
"490406","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.440918""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""490406""}}"
"153387","{""internal_temperature"":{""N"":""30.79000092""},""pressure"":{""N"":""973.3518677""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""153387""}}"
"101771","{""internal_temperature"":{""N"":""30.73999977""},""pressure"":{""N"":""973.3911133""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""101771""}}"
"263386","{""internal_temperature"":{""N"":""30.57999992""},""pressure"":{""N"":""973.4204712""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""263386""}}"
"461951","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0474854""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""461951""}}"
"930665","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.4590454""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""930665""}}"
"378068","{""internal_temperature"":{""N"":""30.90999985""},""pressure"":{""N"":""973.406189""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""378068""}}"
"502940","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0073242""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""502940""}}"
"345897","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4021606""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""345897""}}"
"236592","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4271851""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""236592""}}"
"961028","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.4400024""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""961028""}}"
"669260","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3119507""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""669260""}}"
"244473","{""internal_temperature"":{""N"":""30.86000061""},""pressure"":{""N"":""973.3762207""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""244473""}}"
"449130","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3688965""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""449130""}}"
"14321","{""internal_temperature"":{""N"":""30.34000015""},""pressure"":{""N"":""973.3880615""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""14321""}}"
"63060","{""internal_temperature"":{""N"":""32.33000183""},""pressure"":{""N"":""974.0797119""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""63060""}}"
"9609","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.5965576""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""9609""}}"
"29371","{""internal_temperature"":{""N"":""32.81999969""},""pressure"":{""N"":""971.5687256""},""external_temperature"":{""N"":""31.8125""},""timestamp"":{""N"":""29371""}}"
"160155","{""internal_temperature"":{""N"":""30.53000069""},""pressure"":{""N"":""973.460144""},""external_temperature"":{""N"":""30.375""},""timestamp"":{""N"":""160155""}}"
"14189","{""internal_temperature"":{""N"":""32.79000092""},""pressure"":{""N"":""971.5576782""},""external_temperature"":{""N"":""31.8125""},""timestamp"":{""N"":""14189""}}"
"25573","{""internal_temperature"":{""N"":""31.64999962""},""pressure"":{""N"":""970.2615356""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""25573""}}"
"33730","{""internal_temperature"":{""N"":""32.74000168""},""pressure"":{""N"":""971.4575195""},""external_temperature"":{""N"":""31.625""},""timestamp"":{""N"":""33730""}}"
"194377","{""internal_temperature"":{""N"":""30.81999969""},""pressure"":{""N"":""973.3671875""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""194377""}}"
"28335","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.0670166""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""28335""}}"
"107022","{""internal_temperature"":{""N"":""30.48999977""},""pressure"":{""N"":""973.4067383""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""107022""}}"
"12205","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.427002""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""12205""}}"
"101200","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.0965576""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""101200""}}"
"22912","{""internal_temperature"":{""N"":""32.45999908""},""pressure"":{""N"":""971.4868774""},""external_temperature"":{""N"":""33.125""},""timestamp"":{""N"":""22912""}}"
"232711","{""internal_temperature"":{""N"":""32.36999893""},""pressure"":{""N"":""974.1462402""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""232711""}}"
"316704","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9768677""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""316704""}}"
"13428","{""internal_temperature"":{""N"":""31.61000061""},""pressure"":{""N"":""970.3607788""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""13428""}}"
"364790","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0776367""},""external_temperature"":{""N"":""31.125""},""timestamp"":{""N"":""364790""}}"
"24694","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3814697""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""24694""}}"
"65531","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.038208""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""65531""}}"
"76342","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.256958""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""76342""}}"
"18468","{""internal_temperature"":{""N"":""32.20000076""},""pressure"":{""N"":""974.0354614""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""18468""}}"
"63901","{""internal_temperature"":{""N"":""32.52999878""},""pressure"":{""N"":""971.4940796""},""external_temperature"":{""N"":""32.9375""},""timestamp"":{""N"":""63901""}}"
"58695","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1444702""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""58695""}}"
"230520","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4304199""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""230520""}}"
"104167","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9690552""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""104167""}}"
"18848","{""internal_temperature"":{""N"":""31.93000031""},""pressure"":{""N"":""974.3154907""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""18848""}}"
"7431","{""internal_temperature"":{""N"":""31.45999908""},""pressure"":{""N"":""970.1344604""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""7431""}}"
"33536","{""internal_temperature"":{""N"":""32.49000168""},""pressure"":{""N"":""971.5058594""},""external_temperature"":{""N"":""33.1875""},""timestamp"":{""N"":""33536""}}"
"299127","{""internal_temperature"":{""N"":""30.87999916""},""pressure"":{""N"":""973.4206543""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""299127""}}"
"912447","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.447998""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""912447""}}"
"498386","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.02948""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""498386""}}"
"78177","{""internal_temperature"":{""N"":""30.46999931""},""pressure"":{""N"":""973.3927612""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""78177""}}"
"48294","{""internal_temperature"":{""N"":""30.62999916""},""pressure"":{""N"":""973.4812622""},""external_temperature"":{""N"":""30.5""},""timestamp"":{""N"":""48294""}}"
"661670","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.2990723""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""661670""}}"
"693552","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3492432""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""693552""}}"
"12645","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""974.5870361""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""12645""}}"
"382333","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3984375""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""382333""}}"
"110880","{""internal_temperature"":{""N"":""30.75""},""pressure"":{""N"":""973.3666992""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""110880""}}"
"166110","{""internal_temperature"":{""N"":""32.18000031""},""pressure"":{""N"":""974.4038086""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""166110""}}"
"64013","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""974.0825195""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""64013""}}"
"146374","{""internal_temperature"":{""N"":""32.15999985""},""pressure"":{""N"":""974.366394""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""146374""}}"
"226256","{""internal_temperature"":{""N"":""30.84000015""},""pressure"":{""N"":""973.4007568""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""226256""}}"
"298835","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.3982544""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""298835""}}"
"249410","{""internal_temperature"":{""N"":""32.36999893""},""pressure"":{""N"":""974.1645508""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""249410""}}"
"42910","{""internal_temperature"":{""N"":""30.40999985""},""pressure"":{""N"":""973.3824463""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""42910""}}"
"265726","{""internal_temperature"":{""N"":""30.87000084""},""pressure"":{""N"":""973.4494019""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""265726""}}"
"60786","{""internal_temperature"":{""N"":""30.68000031""},""pressure"":{""N"":""973.4230347""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""60786""}}"
"123969","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1365356""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""123969""}}"
"75046","{""internal_temperature"":{""N"":""30.37999916""},""pressure"":{""N"":""973.4428711""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""75046""}}"
"85073","{""internal_temperature"":{""N"":""30.71999931""},""pressure"":{""N"":""973.4070435""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""85073""}}"
"772776","{""internal_temperature"":{""N"":""31.10000038""},""pressure"":{""N"":""973.4634399""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""772776""}}"
"581208","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3504639""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""581208""}}"
"13503","{""internal_temperature"":{""N"":""31.51000023""},""pressure"":{""N"":""970.1273193""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""13503""}}"
"172182","{""internal_temperature"":{""N"":""32.18999863""},""pressure"":{""N"":""974.3676758""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""172182""}}"
"466505","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0323486""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""466505""}}"
"590993","{""internal_temperature"":{""N"":""32.38999939""},""pressure"":{""N"":""974.0309448""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""590993""}}"
"1050595","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.4128418""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1050595""}}"
"218666","{""internal_temperature"":{""N"":""30.84000015""},""pressure"":{""N"":""973.397644""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""218666""}}"
"90203","{""internal_temperature"":{""N"":""32.06000137""},""pressure"":{""N"":""974.3435059""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""90203""}}"
"557595","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0204468""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""557595""}}"
"226951","{""internal_temperature"":{""N"":""30.54000092""},""pressure"":{""N"":""973.3552856""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""226951""}}"
"493442","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.4372559""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""493442""}}"
"1023269","{""internal_temperature"":{""N"":""31.13999939""},""pressure"":{""N"":""973.2640381""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1023269""}}"
"30500","{""internal_temperature"":{""N"":""32.47999954""},""pressure"":{""N"":""971.5024414""},""external_temperature"":{""N"":""33.1875""},""timestamp"":{""N"":""30500""}}"
"1135610","{""internal_temperature"":{""N"":""31.21999931""},""pressure"":{""N"":""973.3761597""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1135610""}}"
"276354","{""internal_temperature"":{""N"":""30.87000084""},""pressure"":{""N"":""973.4031372""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""276354""}}"
"482815","{""internal_temperature"":{""N"":""30.98999977""},""pressure"":{""N"":""973.4543457""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""482815""}}"
"124924","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.2473145""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""124924""}}"
"894230","{""internal_temperature"":{""N"":""31.13999939""},""pressure"":{""N"":""973.4407959""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""894230""}}"
"24055","{""internal_temperature"":{""N"":""31.64999962""},""pressure"":{""N"":""970.3018799""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""24055""}}"
"622196","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3154907""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""622196""}}"
"257498","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""974.0089111""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""257498""}}"
"278255","{""internal_temperature"":{""N"":""32.38999939""},""pressure"":{""N"":""974.1121216""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""278255""}}"
"21587","{""internal_temperature"":{""N"":""32.72000122""},""pressure"":{""N"":""971.4255371""},""external_temperature"":{""N"":""31.625""},""timestamp"":{""N"":""21587""}}"
"46552","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.0719604""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""46552""}}"
"771258","{""internal_temperature"":{""N"":""31.10000038""},""pressure"":{""N"":""973.4525146""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""771258""}}"
"165533","{""internal_temperature"":{""N"":""30.79999924""},""pressure"":{""N"":""973.3825073""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""165533""}}"
"98164","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.1660767""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""98164""}}"
"951918","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.3901367""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""951918""}}"
"24791","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.5895386""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""24791""}}"
"1240357","{""internal_temperature"":{""N"":""31.27000046""},""pressure"":{""N"":""973.3851318""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""1240357""}}"
"422091","{""internal_temperature"":{""N"":""30.92000008""},""pressure"":{""N"":""973.3866577""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""422091""}}"
"1272235","{""internal_temperature"":{""N"":""31.22999954""},""pressure"":{""N"":""973.296936""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""1272235""}}"
"255795","{""internal_temperature"":{""N"":""30.57999992""},""pressure"":{""N"":""973.4672852""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""255795""}}"
"898784","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.4338379""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""898784""}}"
"23430","{""internal_temperature"":{""N"":""30.35000038""},""pressure"":{""N"":""973.409668""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""23430""}}"
"100852","{""internal_temperature"":{""N"":""30.39999962""},""pressure"":{""N"":""973.4056396""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""100852""}}"
"242318","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9827881""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""242318""}}"
"512891","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.354248""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""512891""}}"
"52247","{""internal_temperature"":{""N"":""32""},""pressure"":{""N"":""974.3204956""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""52247""}}"
"277233","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9989014""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""277233""}}"
"55406","{""internal_temperature"":{""N"":""30.45000076""},""pressure"":{""N"":""973.4158325""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""55406""}}"
"91334","{""internal_temperature"":{""N"":""29.87999916""},""pressure"":{""N"":""973.3753662""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""91334""}}"
"259654","{""internal_temperature"":{""N"":""30.86000061""},""pressure"":{""N"":""973.420105""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""259654""}}"
"1003535","{""internal_temperature"":{""N"":""31.18000031""},""pressure"":{""N"":""973.4025269""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1003535""}}"
"78361","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9607544""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""78361""}}"
"82915","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9768677""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""82915""}}"
"443346","{""internal_temperature"":{""N"":""30.93000031""},""pressure"":{""N"":""973.4314575""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""443346""}}"
"125770","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4806519""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""125770""}}"
"12900","{""internal_temperature"":{""N"":""30.40999985""},""pressure"":{""N"":""973.3959351""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""12900""}}"
"20451","{""internal_temperature"":{""N"":""32.58000183""},""pressure"":{""N"":""971.670105""},""external_temperature"":{""N"":""33.3125""},""timestamp"":{""N"":""20451""}}"
"114111","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.0396729""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""114111""}}"
"243650","{""internal_temperature"":{""N"":""30.56999969""},""pressure"":{""N"":""973.428894""},""external_temperature"":{""N"":""30.375""},""timestamp"":{""N"":""243650""}}"
"754558","{""internal_temperature"":{""N"":""31.10000038""},""pressure"":{""N"":""973.4439087""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""754558""}}"
"30889","{""internal_temperature"":{""N"":""32.81999969""},""pressure"":{""N"":""971.5261841""},""external_temperature"":{""N"":""31.8125""},""timestamp"":{""N"":""30889""}}"
"77673","{""internal_temperature"":{""N"":""29.86000061""},""pressure"":{""N"":""973.2957153""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""77673""}}"
"110241","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9543457""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""110241""}}"
"185962","{""internal_temperature"":{""N"":""30.54000092""},""pressure"":{""N"":""973.4522705""},""external_temperature"":{""N"":""30.375""},""timestamp"":{""N"":""185962""}}"
